-439.41833,99.32684,16.212095,-5.3466334,10.942266,valve_abnormal
-423.9229,91.31713,10.058283,15.706287,19.534492,valve_abnormal
-450.79654,104.70554,16.17773,-1.8547928,6.1126347,valve_abnormal
-425.34204,107.225914,12.397039,13.569935,12.656543,valve_abnormal
-445.72833,105.35166,19.098488,-4.4249835,12.165299,valve_abnormal
-424.77295,93.450096,11.432009,8.398457,14.572102,valve_abnormal
-444.90945,101.91763,13.881797,2.1770177,7.9769993,valve_abnormal
-447.41968,107.33243,15.927157,6.204625,16.640728,valve_abnormal
-428.09164,107.34309,11.175761,15.581629,11.979231,valve_abnormal
-418.84406,84.8583,14.760051,16.988432,9.41911,valve_abnormal
-441.63797,117.85266,7.267065,17.819105,10.131613,valve_abnormal
-467.26917,113.0751,31.994572,10.13538,19.676071,valve_abnormal
-437.14227,98.78916,20.26741,-6.395757,8.153549,valve_abnormal
-427.60205,106.66823,12.286645,14.012249,12.808227,valve_abnormal
-460.53674,103.296486,28.396626,12.437306,19.888397,valve_abnormal
-417.2508,103.49453,7.55676,16.724918,9.785304,valve_abnormal
-393.03604,89.77208,-8.555064,11.560884,-3.8057694,valve_abnormal
-436.65768,113.17468,8.4415655,18.373112,10.0159445,valve_abnormal
-414.14957,94.07061,-3.4928505,13.106131,-4.769514,valve_abnormal
-403.047,65.204094,-12.02983,26.327963,0.2789993,valve_abnormal
-428.59286,107.70033,11.29899,16.113163,11.244113,valve_abnormal
-442.1162,99.85203,15.976126,20.504416,15.639658,valve_abnormal
-456.50214,97.80558,24.25295,7.7443285,10.061245,valve_abnormal
-477.85507,118.13236,26.16646,15.571345,17.623077,valve_abnormal
-417.02185,90.13793,9.876475,20.713182,6.3955374,valve_abnormal
-453.51517,104.04739,14.2995615,5.3650317,4.8139553,valve_abnormal
-441.64807,97.56197,15.212218,-4.290635,11.9498415,valve_abnormal
-435.2537,94.58428,19.511044,-1.9054595,8.24738,valve_abnormal
-423.96875,105.48163,8.211255,18.12852,9.367109,valve_abnormal
-488.8341,84.27343,13.655955,6.751655,19.587431,valve_abnormal
-443.4437,108.899895,16.488474,7.4887853,18.686708,valve_abnormal
-422.86542,84.19086,10.596416,22.173502,13.928981,valve_abnormal
-438.4995,113.756615,9.159685,19.51268,8.957894,valve_abnormal
-474.45157,111.41226,25.885254,19.372074,18.148691,valve_abnormal
-443.76477,98.43287,8.851172,4.1442437,5.538203,valve_abnormal
-415.1238,87.43786,13.183917,18.829348,7.913702,valve_abnormal
