-418.5814,86.14629,13.112919,3.2354596,-4.658875,slider_abnormal
-430.18576,107.336136,12.131602,21.112997,6.187604,slider_abnormal
-419.58572,90.21105,22.299294,13.490429,5.2574334,slider_abnormal
-437.3827,102.915184,19.436031,20.00471,3.3286667,slider_abnormal
-407.44833,107.46496,7.370877,24.959505,1.2431352,slider_abnormal
-389.14413,79.81517,6.0424056,18.923084,-2.0919428,slider_abnormal
-415.6129,95.184296,12.3781595,8.590983,6.389343,slider_abnormal
-412.76736,100.81646,2.9549615,22.63377,-0.7390906,slider_abnormal
-410.48303,93.45352,12.797652,8.258701,4.0901594,slider_abnormal
-432.19318,112.05404,8.491277,18.479998,5.152076,slider_abnormal
-417.4001,92.69184,18.022932,10.328002,1.8086032,slider_abnormal
-376.20004,69.05152,-19.370308,15.383664,-10.1804,slider_abnormal
-416.289,96.75375,13.059667,7.943563,5.8242173,slider_abnormal
-422.01077,101.13045,0.3348075,17.541811,-1.8923554,slider_abnormal
-407.06668,90.964554,18.920767,13.464466,2.7817562,slider_abnormal
-404.82208,88.97257,14.674321,12.640807,2.1252244,slider_abnormal
-414.01907,97.63796,10.959554,9.8540945,4.9176226,slider_abnormal
-400.10034,100.681145,7.8544354,24.271866,2.6037493,slider_abnormal
-402.71506,100.48566,7.68777,24.947727,2.1026926,slider_abnormal
-385.743,77.1195,1.0062746,15.135727,-4.2164426,slider_abnormal
-453.82434,110.29523,18.162447,21.587158,6.0941896,slider_abnormal
-419.33847,104.878845,1.9865165,23.50026,-0.16305025,slider_abnormal
-414.88513,111.66254,6.624188,24.450514,1.3167914,slider_abnormal
-418.8659,101.11069,18.438246,23.161718,6.4860225,slider_abnormal
-440.1888,106.98418,17.602852,20.994253,7.1406555,slider_abnormal
-397.0054,98.11025,8.503141,24.107187,2.6336749,slider_abnormal
-398.60687,96.67184,7.2873325,17.76767,4.5150557,slider_abnormal
-407.51086,92.966705,15.551799,6.10745,2.7212887,slider_abnormal
-413.45877,95.76961,17.529335,8.92933,1.0001757,slider_abnormal
-452.82428,111.80834,19.080936,18.444164,4.4985995,slider_abnormal
